tcp,udp,tcp_var,udp_var,tcp_std,udp_std,tcp_entropy,udp_entropy,hurst_tcp,hurst_udp,skewness_tcp,kurtosis_tcp,skewness_udp,kurtosis_udp,burst,h2_pkt,h3_pkt,h2_bytes,h3_bytes,utr,utr_std,attack
1845,0,51.25,0,7.1589,0,1.2799,0,0.0228,0.52,-0.4047,-1.8184,0,-3,30.2,71620,0,2285463000,0,0,0,0
1845,0,96.25,0,9.8107,0,1.5571,0,0.0228,0.52,0.6291,-0.6904,0,-3,30.2,72137,0,2302208500,0,0,0,0
1847,0,50.61,0,7.1141,0,1.0889,0,0.2551,0.52,-0.3992,-1.8284,0,-3,27.9,72606,0,2317486800,0,0,0,0
1846,0,94.64,0,9.7283,0,1.7481,0,0.2551,0.52,0.6352,-0.6609,0,-3,27.9,73027,0,2331167700,0,0,0,0
1844,0,56.04,0,7.486,0,1.3138,0,0.2551,0.52,-0.4041,-1.8204,0,-3,28.2,73436,0,2344452900,0,0,0,0
1830,0,55,0,7.4162,0,1.3662,0,0.2551,0.52,0,-1.9821,0,-3,28.2,73943,0,2360971800,0,0,0,0
1844,0,53.04,0,7.2829,0,1.3322,0,0.2551,0.52,-0.4062,-1.8163,0,-3,30,74457,0,2377751800,0,0,0,0
1832,0,52.36,0,7.236,0,1.4185,0,0.2551,0.52,0.0079,-1.9564,0,-3,30,74897,0,2392116000,0,0,0,0
1847,0,50.61,0,7.1141,0,1.0889,0,0.2551,0.52,-0.3992,-1.8284,0,-3,26,75315,0,2405762000,0,0,0,0
1830,0,55,0,7.4162,0,1.3662,0,0.2551,0.52,0,-1.9821,0,-3,26,75743,0,2419734500,0,0,0,0
1858,0,95.16,0,9.755,0,1.4185,0,0.2551,0.52,0.4265,-0.587,0,-3,31.1,76256,0,2436484000,0,0,0,0
1813,0,50.81,0,7.1281,0,1.5048,0,0.2551,0.52,0.4112,-1.8023,0,-3,31.1,76759,0,2452903000,0,0,0,0
1843,0,96.81,0,9.8392,0,1.5048,0,0.2178,0.52,0.6477,-0.645,0,-3,26,77180,0,2466649000,0,0,0,0
1845,0,51.25,0,7.1589,0,1.2799,0,0.2178,0.52,-0.4047,-1.8184,0,-3,26,77599,0,2480325400,0,0,0,0
1844,0,50.04,0,7.0739,0,1.1683,0,0.2178,0.52,-0.4077,-1.8196,0,-3,29.6,78057,0,2495246800,0,0,0,0
1830,0,55,0,7.4162,0,1.3662,0,0.2178,0.52,0,-1.9821,0,-3,29.6,78572,0,2511992300,0,0,0,0
1828,0,51.96,0,7.2083,0,1.0297,0,0.2178,0.52,-0.007,-1.9905,0,-3,28.5,79054,0,2527662600,0,0,0,0
1828,0,52.16,0,7.2222,0,1.5048,0,0.2178,0.52,0.0045,-1.9753,0,-3,28.5,79471,0,2541278000,0,0,0,0
1844,0,92.04,0,9.5937,0,1.1935,0,0.2178,0.52,0.707,-0.5005,0,-3,27.6,79888,0,2554889200,0,0,0,0
1461,0,1630.29,0,40.3768,0,1.6957,0,0.2178,0.52,-0.4131,-1.5645,0,-3,27.6,80211,0,2565392100,0,0,0,0
861,0,19.29,0,4.392,0,0.9433,0,0.2178,0.52,-2.6096,4.9327,0,-3,48.6,80211,0,2565392100,0,0,0,0
875,0,84.25,0,9.1788,0,1.3662,0,0.2178,0.52,0,-0.5089,0,-3,48.6,80211,0,2565392100,0,0,0,0
875,0,84.25,0,9.1788,0,1.3662,0,0.4499,0.52,0,-0.5089,0,-3,53.4,80211,0,2565392100,0,0,0,0
846,0,33.84,0,5.8172,0,1.0549,0,0.4499,0.52,-1.4779,0.2206,0,-3,53.4,80211,0,2565392100,0,0,0,0
875,0,87.25,0,9.3408,0,1.4708,0,0.4499,0.52,0.0828,-0.4997,0,-3,52.8,80211,0,2565392100,0,0,0,0
860,0,64,0,8,0,1.2206,0,0.4499,0.52,0.1055,0.4346,0,-3,52.8,80211,0,2565392100,0,0,0,0
874,0,84.24,0,9.1782,0,1.3322,0,0.4499,0.52,0.0327,-0.5076,0,-3,52.8,80211,0,2565392100,0,0,0,0
876,0,129.24,0,11.3684,0,1.5571,0,0.4499,0.52,0.0196,-1.3323,0,-3,52.8,80211,0,2565392100,0,0,0,0
860,0,103,0,10.1489,0,1.3662,0,0.4499,0.52,0.155,-0.9565,0,-3,53.3,80211,0,2565392100,0,0,0,0
831,0,88.89,0,9.4281,0,1.5048,0,0.4499,0.52,0.3298,-0.7702,0,-3,53.3,80211,0,2565392100,0,0,0,0
890,0,106,0,10.2956,0,1.5571,0,0.4499,0.52,-0.099,-0.9827,0,-3,52.8,80211,0,2565392100,0,0,0,0
860,0,61,0,7.8102,0,1.2799,0,0.4499,0.52,-0.0567,0.2978,0,-3,52.8,80211,0,2565392100,0,0,0,0
846,0,75.84,0,8.7086,0,1.3138,0,0.0253,0.52,0.1128,-0.4532,0,-3,52.8,80211,0,2565392100,0,0,0,0
889,0,112.29,0,10.5967,0,1.5571,0,0.0253,0.52,-0.1992,-0.9253,0,-3,52.8,80211,0,2565392100,0,0,0,0
861,0,61.29,0,7.8288,0,1.2799,0,0.0253,0.52,-0.0931,0.2708,0,-3,53.3,80211,0,2565392100,0,0,0,0
860,0,64,0,8,0,1.2206,0,0.0253,0.52,0.1055,0.4346,0,-3,53.3,80211,0,2565392100,0,0,0,0
875,0,0.25,0,0.5,0,0.6931,0,0.0253,0.52,0,-2,0,-3,52.8,80211,0,2565392100,0,0,0,0
905,0,75.25,0,8.6747,0,1.2799,0,0.0253,0.52,-0.1448,-0.409,0,-3,52.8,80211,0,2565392100,0,0,0,0
903,0,37.41,0,6.1164,0,1.0889,0,0.0253,0.52,1.4903,0.2526,0,-3,52.8,80211,0,2565392100,0,0,0,0
890,0,19,0,4.3589,0,0.9433,0,0.0253,0.52,2.6081,4.9307,0,-3,52.8,80211,0,2565392100,0,0,0,0
918,0,131.96,0,11.4874,0,1.8344,0,0.0253,0.52,-0.6109,-1.0766,0,-3,53.3,80211,0,2565392100,0,0,0,0
613,0,1739.61,0,41.7086,0,1.5048,0,0.0253,0.52,-0.6645,-1.3541,0,-3,53.3,80211,0,2565392100,0,0,0,0
1116,0,322.64,0,17.9622,0,1.8867,0,0.472,0.52,0.4743,-0.6287,0,-3,52.8,80211,32,2565392100,87544,0,0,0
1617,0,1125.21,0,33.5442,0,2.0253,0,0.472,0.52,-0.2589,-1.0999,0,-3,52.8,80211,266,2565392100,802372,0,0,0
1490,0,621.2,0,24.9239,0,2.164,0,0.472,0.52,-0.1378,-0.7412,0,-3,47.1,80211,653,2565392100,6422986,0,0,0
1580,0,800.4,0,28.2913,0,1.7481,0,0.472,0.52,0.8844,0.3075,0,-3,47.1,80211,1180,2565392100,16663272,0,0,0
1560,0,516,0,22.7156,0,2.0253,0,0.472,0.52,-1.109,0.3175,0,-3,37.9,80211,1598,2565392100,25772716,0,0,0
1762,0,973.96,0,31.2083,0,2.3026,0,0.472,0.52,0.1011,-0.3034,0,-3,37.9,80211,2018,2565392100,34918492,0,0,0
2221,0,247.09,0,15.7191,0,2.0253,0,0.472,0.52,-0.6774,-0.9238,0,-3,37.5,80211,2626,2565392100,48171620,0,0,0
2225,0,239.65,0,15.4806,0,1.8344,0,0.472,0.52,-0.6737,-0.9421,0,-3,37.5,80211,3232,2565392100,61375384,0,0,0
2193,0,374.01,0,19.3393,0,1.5048,0,0.472,0.52,-0.6384,-1.3683,0,-3,31.9,80211,3828,2565392100,74352600,0,0,0
1952,0,344.56,0,18.5623,0,1.8867,0,0.472,0.52,0.8792,-0.3833,0,-3,31.9,80211,4450,2565392100,87913630,0,0,0
1848,0,51.76,0,7.1944,0,1.0549,0,0.2658,0.52,-0.4005,-1.8294,0,-3,30.5,80211,4880,2565392100,101267930,0,0,0
1831,0,53.49,0,7.3137,0,1.2799,0,0.2658,0.52,0.0022,-1.9844,0,-3,30.5,80211,5287,2565392100,114557020,0,0,0
1847,0,53.61,0,7.3219,0,1.2799,0,0.2658,0.52,-0.4051,-1.8198,0,-3,25.9,80211,5763,2565392100,130031360,0,0,0
1834,0,55.04,0,7.4189,0,1.4185,0,0.2658,0.52,-0.0066,-1.9802,0,-3,25.9,80211,6278,2565392100,146776720,0,0,0
1831,0,122.29,0,11.0585,0,1.8867,0,0.2658,0.52,-0.4991,-1.0061,0,-3,0,80211,6760,2565392100,162481680,0,0,0
1175,0,1224.85,0,34.9979,0,1.4979,0,0.2658,0.52,0.5908,-1.4013,0,-3,0,80211,7361,2565392100,182946830,0,0,0
865,0,65.25,0,8.0777,0,0.8018,0,0.2658,0.52,-0.0768,0.302,0,-3,0,80211,7805,2565392100,210994940,0,0,0
865,0,56.65,0,7.5266,0,1.0889,0,0.2658,0.52,-0.038,0.321,0,-3,0,80211,8237,2565392100,238846770,0,0,0
880,0,0,0,0,0,0,0,0.2658,0.52,0,-3,0,-3,0,80211,8669,2565392100,266503120,0,0,0
879,0,0.09,0,0.3,0,0.3251,0,0.2658,0.52,-2.6667,5.1111,0,-3,0,80211,9110,2565392100,294485860,0,0,0
894,0,56.84,0,7.5392,0,0.8018,0,0.6925,0.52,0.0768,0.302,0,-3,0,80211,9553,2565392100,322468740,0,0,0
895,0,20.25,0,4.5,0,0.3251,0,0.6925,0.52,2.6667,5.1111,0,-3,0,80211,9997,2565392100,350060740,0,0,0
894,0,20.64,0,4.5431,0,0.639,0,0.6925,0.52,2.6444,5.0454,0,-3,0,80211,10445,2565392100,378043940,0,0,0
894,0,20.64,0,4.5431,0,0.639,0,0.6925,0.52,2.6444,5.0454,0,-3,0,80211,10893,2565392100,405962000,0,0,0
894,0,65.64,0,8.1019,0,1.0889,0,0.6925,0.52,0.1109,0.2682,0,-3,0,80211,11337,2565392100,433488800,0,0,0
894,0,65.64,0,8.1019,0,1.0889,0,0.6925,0.52,0.1109,0.2682,0,-3,0,80211,11786,2565392100,461472100,0,0,0
894,0,20.64,0,4.5431,0,0.639,0,0.6925,0.52,2.6444,5.0454,0,-3,0,80211,12233,2565392100,489390080,0,0,0
894,0,20.64,0,4.5431,0,0.639,0,0.6925,0.52,2.6444,5.0454,0,-3,0,80211,12676,2565392100,516916830,0,0,0
880,0,39.4,0,6.2769,0,1.2275,0,0.6925,0.52,0,1.9495,0,-3,0,80211,13122,2565392100,544899900,0,0,0
880,0,90,0,9.4868,0,0.9503,0,0.6925,0.52,0,-0.5,0,-3,0,80211,13563,2565392100,572882600,0,0,0
879,0,0.09,0,0.3,0,0.3251,0,0.1265,0.52,-2.6667,5.1111,0,-3,0,80211,13997,2565392100,600455940,0,0,0
880,0,84.2,0,9.1761,0,1.2275,0,0.1265,0.52,0,-0.4881,0,-3,0,80211,14434,2565392100,628391300,0,0,0
865,0,17.45,0,4.1773,0,0.639,0,0.1265,0.52,-2.6422,5.031,0,-3,0,80211,14870,2565392100,656308540,0,0,0
879,0,0.29,0,0.5385,0,0.8018,0,0.1265,0.52,-0.0768,0.302,0,-3,0,0,15616,0,703859460,0,0,0
909,0,118.09,0,10.8669,0,1.6094,0,0.1265,0.52,1.0318,1.1766,0,-3,0,38,16050,103868,731841700,0,0,0
1381,0,2038.29,0,45.1474,0,2.3026,0,0.1265,0.52,0.4898,-1.3423,0,-3,0,289,16480,918282,759497900,0,0,0
1874,0,1352.44,0,36.7755,0,2.3026,0,0.1265,0.52,-0.0291,-0.7358,0,-3,1.74,681,17121,7350106,782979000,0,0,0
2122,0,97.16,0,9.857,0,1.8867,0,0.1265,0.52,-0.5757,-0.8071,0,-3,1.74,1125,17743,17099834,803238460,0,0,0
2179,0,204.09,0,14.286,0,2.0253,0,0.1265,0.52,-0.3052,-0.9874,0,-3,17.3,1700,18280,29579000,820781700,0,0,0
2214,0,261.84,0,16.1815,0,2.3026,0,0.1265,0.52,0.0047,-0.5095,0,-3,17.3,2185,18877,40104664,840259100,0,0,0
2212,0,225.56,0,15.0187,0,2.164,0,0.4314,0.52,-0.5952,-0.7696,0,-3,21.8,2719,19441,51707984,858671400,0,0,0
2241,0,440.89,0,20.9974,0,1.6957,0,0.4314,0.52,-1.465,0.4452,0,-3,21.8,3309,19969,64502350,875908500,0,0,0
2106,0,526.64,0,22.9486,0,2.0253,0,0.4314,0.52,0.3174,-1.148,0,-3,24.9,3958,20457,78606720,891812200,0,0,0
1871,0,220.89,0,14.8624,0,1.6957,0,0.4314,0.52,0.6149,0.5985,0,-3,24.9,4451,20899,94142990,906204100,0,0,0
1824,0,55.44,0,7.4458,0,1.3322,0,0.4314,0.52,0.4065,-1.8177,0,-3,25.2,4921,21349,109398280,920894800,0,0,0
1839,0,56.49,0,7.516,0,1.3662,0,0.4314,0.52,0.0001,-1.9831,0,-3,25.2,5330,21857,122752670,937479000,0,0,0
1824,0,46.64,0,6.8293,0,1.1683,0,0.4314,0.52,0.4074,-1.8197,0,-3,30.4,5737,22367,136037420,954128450,0,0,0
1837,0,53.41,0,7.3082,0,1.0297,0,0.4314,0.52,-0.0067,-1.9913,0,-3,30.4,6251,22772,152817460,967352260,0,0,0
1837,0,50.61,0,7.1141,0,1.2799,0,0.4314,0.52,-0.0026,-1.9845,0,-3,27.7,6765,23177,169597500,980571700,0,0,0
1851,0,46.69,0,6.833,0,1.2799,0,0.4314,0.52,-0.4047,-1.8178,0,-3,27.7,7200,23662,183800690,996407200,0,0,0
1833,0,95.61,0,9.778,0,1.6094,0,0.5268,0.52,0.9685,-0.282,0,-3,28.2,7611,24170,197216020,1012991360,0,0,0
1833,0,56.81,0,7.5372,0,1.7481,0,0.5268,0.52,0.0003,-1.9609,0,-3,28.2,8050,24650,211549800,1028661440,0,0,0
1849,0,92.29,0,9.6068,0,1.6957,0,0.5268,0.52,0.628,-0.6754,0,-3,29.8,8564,25055,228329820,1041880900,0,0,0
1833,0,92.81,0,9.6338,0,1.6957,0,0.5268,0.52,1.0108,-0.1476,0,-3,29.8,9075,25463,245009760,1055200450,0,0,0
1831,0,92.69,0,9.6276,0,1.4185,0,0.5268,0.52,1.042,-0.0589,0,-3,26.1,9485,25969,258394620,1071719300,0,0,0
1845,0,93.45,0,9.667,0,1.6957,0,0.5268,0.52,0.6668,-0.5835,0,-3,26.1,9890,26483,271618430,1088499300,0,0,0
1845,0,93.45,0,9.667,0,1.5048,0,0.5268,0.52,0.5367,-0.9066,0,-3,31.9,10365,26930,287057950,1103094300,0,0,0
1832,0,96.96,0,9.8468,0,1.3592,0,0.5268,0.52,0.9642,-0.3051,0,-3,31.9,10880,27334,303838050,1116283300,0,0,0
1847,0,53.81,0,7.3355,0,1.5048,0,0.5268,0.52,-0.3933,-1.812,0,-3,25.3,11360,27774,319479170,1130647600,0,0,0
1845,0,48.45,0,6.9606,0,1.3592,0,0.5268,0.52,-0.4154,-1.8025,0,-3,25.3,11770,28282,332827840,1147231700,0,0,0
1830,0,52,0,7.2111,0,1.1935,0,0.1013,0.52,0,-1.9867,0,-3,30.6,12173,28796,345987800,1164011800,0,0,0
1845,0,54.25,0,7.3655,0,1.3662,0,0.1013,0.52,-0.4054,-1.8165,0,-3,30.6,12682,29204,362601000,1177331300,0,0,0
1844,0,95.04,0,9.7488,0,1.5048,0,0.1013,0.52,0.6602,-0.6144,0,-3,27.5,13196,29609,379381020,1190550800,0,0,0
1831,0,59.49,0,7.713,0,1.2799,0,0.1013,0.52,-0.0021,-1.9872,0,-3,27.5,13637,30087,393781540,1206155500,0,0,0
1846,0,97.44,0,9.8712,0,1.5048,0,0.1013,0.52,0.5984,-0.7622,0,-3,28.4,14048,30595,407195420,1222739700,0,0,0
1831,0,45.09,0,6.7149,0,1.2799,0,0.1013,0.52,-0.0027,-1.9833,0,-3,28.4,14481,31081,421334750,1238605700,0,0,0
1831,0,137.69,0,11.7341,0,1.7481,0,0.1013,0.52,0.0603,-0.604,0,-3,29.5,14995,31486,438114800,1251829500,0,0,0
1845,0,51.25,0,7.1589,0,1.2799,0,0.1013,0.52,-0.4047,-1.8184,0,-3,29.5,15509,31891,454894850,1265049000,0,0,0
1845,0,48.45,0,6.9606,0,1.3592,0,0.1013,0.52,-0.4154,-1.8025,0,-3,26.4,15926,32394,468504600,1281472000,0,0,0
1830,0,52,0,7.2111,0,1.1935,0,0.1013,0.52,0,-1.9867,0,-3,26.4,16331,32908,481729860,1298252000,0,0,0
1846,0,91.64,0,9.5729,0,1.6434,0,0.3124,0.52,0.6831,-0.5511,0,-3,31.7,16794,33362,496841340,1313073400,0,0,0
1833,0,95.61,0,9.778,0,1.6094,0,0.3124,0.52,0.9685,-0.282,0,-3,31.7,17310,33765,513621500,1326227600,0,0,0
1830,0,94.4,0,9.716,0,1.6957,0,0.3124,0.52,0.8929,-0.4924,0,-3,25.3,17794,34199,529422180,1340395900,0,0,0
1844,0,56.04,0,7.486,0,1.3138,0,0.3124,0.52,-0.4041,-1.8204,0,-3,25.3,18204,34707,542778100,1356980100,0,0,0
1845,0,51.25,0,7.1589,0,1.2799,0,0.3124,0.52,-0.4047,-1.8184,0,-3,30.9,18606,35221,555901760,1373760100,0,0,0
1845,0,54.25,0,7.3655,0,1.3662,0,0.3124,0.52,-0.4054,-1.8165,0,-3,30.9,19110,35636,572355300,1387310300,0,0,0
1832,0,54.96,0,7.4135,0,1.2799,0,0.3124,0.52,0.002,-1.9853,0,-3,27.2,19624,36042,589135400,1400564600,0,0,0
1846,0,52.64,0,7.2553,0,1.5048,0,0.3124,0.52,-0.4152,-1.7955,0,-3,27.2,20073,36512,603789800,1415908200,0,0,0
1830,0,49.4,0,7.0285,0,1.2206,0,0.3124,0.52,0.0242,-1.9678,0,-3,28.6,20484,37020,617210940,1432492400,0,0,0
1845,0,132.65,0,11.5174,0,1.8867,0,0.3124,0.52,-0.2545,-0.4011,0,-3,28.6,20909,37514,631081900,1448619500,0,0,0
1831,0,53.49,0,7.3137,0,1.2799,0,0.3393,0.52,0.0022,-1.9844,0,-3,29.3,21423,37918,647861950,1461808500,0,0,0
1845,0,48.45,0,6.9606,0,1.2799,0,0.3393,0.52,-0.3905,-1.824,0,-3,29.3,21937,38321,664642000,1474962700,0,0,0
1830,0,49.2,0,7.0143,0,1.1683,0,0.3393,0.52,-0.0122,-1.9837,0,-3,26.6,22358,38819,678389570,1491220500,0,0,0
1832,0,55.16,0,7.427,0,1.5571,0,0.3393,0.52,-0.0086,-1.9721,0,-3,26.6,22762,39333,691578560,1508000500,0,0,0
1845,0,48.65,0,6.975,0,1.2799,0,0.3393,0.52,-0.3784,-1.8182,0,-3,31.5,23222,39792,706595700,1522922000,0,0,0
1831,0,92.69,0,9.6276,0,1.3592,0,0.3393,0.52,0.9103,-0.4641,0,-3,31.5,23736,40199,723375740,1536141600,0,0,0
1845,0,90.45,0,9.5105,0,1.4185,0,0.3393,0.52,0.716,-0.4669,0,-3,25.3,24224,40628,739307000,1550148900,0,0,0
1845,0,96.25,0,9.8107,0,1.5571,0,0.3393,0.52,0.6291,-0.6904,0,-3,25.3,24638,41136,752757300,1566733000,0,0,0
1845,0,96.45,0,9.8209,0,1.5048,0,0.3393,0.52,0.6306,-0.6961,0,-3,31.1,25041,41650,765910000,1583513100,0,0,0
1831,0,146.69,0,12.1116,0,1.8344,0,0.3393,0.52,-0.0126,-0.6747,0,-3,31.1,25537,42073,782102400,1597320200,0,0,0
1848,0,51.96,0,7.2083,0,1.4708,0,0.2866,0.52,-0.4123,-1.8039,0,-3,27,26051,42478,798882400,1610544000,0,0,0
1830,0,52.2,0,7.225,0,1.4708,0,0.2866,0.52,0.0111,-1.9728,0,-3,27,26507,42941,813769000,1625657000,0,0,0
1844,0,95.24,0,9.7591,0,1.4185,0,0.2866,0.52,0.807,-0.2571,0,-3,28.9,26918,43449,827190140,1642241000,0,0,0
1830,0,55,0,7.4162,0,1.3662,0,0.2866,0.52,0,-1.9821,0,-3,28.9,27336,43950,840836200,1658598900,0,0,0
1845,0,51.45,0,7.1729,0,1.5048,0,0.2866,0.52,-0.3934,-1.8138,0,-3,29.1,27850,44353,857616260,1671753100,0,0,0
1835,0,51.05,0,7.1449,0,1.6434,0,0.2866,0.52,0,-1.9456,0,-3,29.1,28364,44756,874396300,1684911600,0,0,0
1835,0,140.85,0,11.868,0,2.0253,0,0.2866,0.52,0.0781,-0.5036,0,-3,26.7,28788,45250,888238200,1701038700,0,0,0
1828,3,49.76,0.21,7.0541,0.4583,1.6957,0.6109,0.2866,0.52,0.011,-1.9449,0.8729,-1.2381,26.7,29192,45763,901427200,1717753500,0.0016,0.0025,0
1847,0,54.01,0,7.3491,0,1.6957,0,0.2866,0.52,-0.4043,-1.7896,0,-3,31.3,29650,46224,916342850,1732801200,0,0,0
1833,0,95.81,0,9.7883,0,1.4979,0,0.2866,0.52,1.1137,0.1361,0,-3,31.3,30164,46627,933122900,1745959700,0,0,0
1846,0,55.44,0,7.4458,0,1.3322,0,0.3498,0.3668,-0.4065,-1.8177,0,-3,25.3,30658,47054,949184830,1759897300,0,0,0
1832,0,55.16,0,7.427,0,1.5571,0,0.3498,0.3668,-0.0086,-1.9721,0,-3,25.3,31069,47562,962605950,1776481500,0,0,0
1848,0,57.76,0,7.6,0,0.9503,0,0.3498,0.3668,-0.4135,-1.8218,0,-3,31.3,31473,48076,975794940,1793261600,0,0,0
1816,0,51.04,0,7.1442,0,1.8344,0,0.3498,0.3668,0.4418,-1.7196,0,-3,31.3,31965,48501,991856800,1807138300,0,0,0
1846,0,97.44,0,9.8712,0,1.5048,0,0.3498,0.3668,0.5984,-0.7622,0,-3,26.8,32479,48905,1008636800,1820327200,0,0,0
1841,0,88.69,0,9.4175,0,1.5048,0,0.3498,0.3668,0.66,-0.6142,0,-3,26.8,32936,49367,1023552450,1835409700,0,0,0
1841,0,94.49,0,9.7206,0,1.4185,0,0.3498,0.3668,0.5748,-0.822,0,-3,29.1,33345,49875,1036908300,1851993900,0,0,0
1827,0,101.41,0,10.0703,0,1.3592,0,0.3498,0.3668,0.9651,-0.3034,0,-3,29.1,33764,50374,1050583300,1868282000,0,0,0
1844,0,95.04,0,9.7488,0,1.5048,0,0.3498,0.3668,0.6602,-0.6144,0,-3,29,34278,50777,1067363400,1881440500,0,0,0
1843,0,91.01,0,9.5399,0,1.4185,0,0.3498,0.3668,0.7415,-0.4197,0,-3,29,34792,51181,1084143400,1894629500,0,0,0
1827,0,56.41,0,7.5107,0,1.1935,0,0.1487,0.52,0.0002,-1.9887,0,-3,26.9,35216,51676,1097985300,1910787100,0,0,0
1841,0,49.49,0,7.0349,0,1.2206,0,0.1487,0.52,-0.4094,-1.8176,0,-3,26.9,35623,52188,1111275900,1927501800,0,0,0
1842,0,47.76,0,6.9109,0,1.1683,0,0.1487,0.52,-0.408,-1.82,0,-3,31.1,36077,52654,1126097200,1942684500,0,0,0
1856,0,90.44,0,9.51,0,1.2799,0,0.1487,0.52,0.2367,-0.9467,0,-3,31.1,36591,53063,1142877200,1955904300,0,0,0
1828,0,51.96,0,7.2083,0,1.0297,0,0.1487,0.52,-0.007,-1.9905,0,-3,25.2,37089,53485,1159134800,1969650400,0,0,0
1843,0,48.81,0,6.9864,0,0.8979,0,0.1487,0.52,-0.4131,-1.8226,0,-3,25.2,37499,53997,1172519800,1986265200,0,0,0
1842,0,50.56,0,7.1106,0,0.9503,0,0.1487,0.52,-0.4143,-1.8202,0,-3,31.6,37905,54512,1185708900,2003070000,0,0,0
1810,0,54,0,7.3485,0,0.673,0,0.1487,0.52,0.4082,-1.8333,0,-3,31.6,38392,54944,1201603800,2017173100,0,0,0
1840,0,93.4,0,9.6644,0,1.5571,0,0.1487,0.52,0.7458,-0.407,0,-3,26.5,38907,55349,1218405600,2030396900,0,0,0
1840,0,84.8,0,9.2087,0,1.4185,0,0.1487,0.52,0.7445,-0.4118,0,-3,26.5,39373,55802,1233618700,2045183400,0,0,0
1826,0,49.24,0,7.0171,0,1.3662,0,0.2423,0.52,-0.0001,-1.9806,0,-3,29.4,39783,56311,1247003500,2061802400,0,0,0
1842,0,95.56,0,9.7755,0,1.2799,0,0.2423,0.52,0.6788,-0.5663,0,-3,29.4,40192,56821,1260359400,2078451800,0,0,0
1826,0,52.04,0,7.2139,0,1.2799,0,0.2423,0.52,-0.0024,-1.9854,0,-3,28.7,40706,57226,1277139500,2091671300,0,0,0
1840,0,54,0,7.3485,0,0.673,0,0.2423,0.52,-0.4082,-1.8333,0,-3,28.7,41220,57631,1293919500,2104895000,0,0,0
88,0,696.96,0,26.4,0,0.3251,0,0.2423,0.52,2.6667,5.1111,0,-3,27.2,41655,58115,1308116900,2120695700,0,0,0
962,0,9394.56,0,96.9255,0,1.3592,0,0.2423,0.52,0.0453,-1.9373,0,-3,30.8,42506,59103,1335866000,2152950000,0,0,0
1842,0,89.76,0,9.4742,0,1.2799,0,0.2423,0.52,0.6269,-0.69,0,-3,30.8,43020,59506,1352646000,2166104000,0,0,0
1827,0,56.41,0,7.5107,0,1.1935,0,0.2423,0.52,0.0002,-1.9887,0,-3,25.2,43527,59916,1369201200,2179489000,0,0,0
1840,0,54,0,7.3485,0,0.673,0,0.2423,0.52,-0.4082,-1.8333,0,-3,25.2,43938,60423,1382615000,2196042800,0,0,0
1840,0,99,0,9.9499,0,0.9433,0,0.6235,0.52,0.6578,-0.6281,0,-3,31.9,44341,60937,1395775100,2212822800,0,0,0
1840,0,51.2,0,7.1554,0,1.1683,0,0.6235,0.52,-0.4078,-1.8219,0,-3,31.9,44819,61376,1411379800,2227152100,0,0,0
1840,0,51.2,0,7.1554,0,1.1683,0,0.6235,0.52,-0.4078,-1.8219,0,-3,26.3,45333,61782,1428159900,2240341200,0,0,0
1841,0,88.69,0,9.4175,0,1.5048,0,0.6235,0.52,0.66,-0.6142,0,-3,26.3,45803,62229,1443503500,2254936000,0,0,0
1842,0,95.56,0,9.7755,0,1.2799,0,0.6235,0.52,0.6788,-0.5663,0,-3,29.6,46214,62738,1456888400,2271550700,0,0,0
1840,0,54,0,7.3485,0,0.673,0,0.6235,0.52,-0.4082,-1.8333,0,-3,29.6,46620,63251,1470142700,2288300300,0,0,0
1825,0,56.25,0,7.5,0,0.6931,0,0.6235,0.52,0,-2,0,-3,28.5,47134,63656,1486922800,2301520000,0,0,0
1840,0,54,0,7.3485,0,0.673,0,0.6235,0.52,-0.4082,-1.8333,0,-3,28.5,47648,64061,1503702800,2314743600,0,0,0
1840,0,54,0,7.3485,0,0.673,0,0.6235,0.52,-0.4082,-1.8333,0,-3,27.4,48086,64542,1518001800,2330444300,0,0,0
1840,0,54,0,7.3485,0,0.673,0,0.6235,0.52,-0.4082,-1.8333,0,-3,27.4,48496,65051,1531386600,2347063300,0,0,0
1842,0,53.76,0,7.3321,0,1.5048,0,0.2588,0.52,-0.3964,-1.8161,0,-3,30.5,48933,65533,1545649300,2362798600,0,0,0
1826,0,94.04,0,9.6974,0,1.2799,0,0.2588,0.52,0.9524,-0.3329,0,-3,30.5,49447,65938,1562429300,2376018000,0,0,0
1840,0,93.2,0,9.654,0,1.1935,0,0.2588,0.52,0.6042,-0.749,0,-3,25.4,49960,66344,1579180300,2389272300,0,0,0
1840,0,99,0,9.9499,0,0.9433,0,0.2588,0.52,0.6578,-0.6281,0,-3,25.4,50372,66850,1592630500,2405791200,0,0,0
1840,0,54,0,7.3485,0,0.673,0,0.2588,0.52,-0.4082,-1.8333,0,-3,31.9,50775,67365,1605783200,2422571300,0,0,0
1840,0,54,0,7.3485,0,0.673,0,0.2588,0.52,-0.4082,-1.8333,0,-3,31.9,51246,67812,1621163100,2437166300,0,0,0
1842,0,53.56,0,7.3185,0,1.1683,0,0.2588,0.52,-0.4075,-1.8214,0,-3,26,51760,68219,1637943200,2450386000,0,0,0
1842,0,47.76,0,6.9109,0,1.1683,0,0.2588,0.52,-0.408,-1.82,0,-3,26,52239,68657,1653577000,2464684800,0,0,0
